Entity,Code,Year,Oil per capita (kWh)
Lower-middle-income countries,,2011,1834.5793
Lower-middle-income countries,,2012,1876.684
Lower-middle-income countries,,2013,1876.6455
Lower-middle-income countries,,2014,1852.6108
Lower-middle-income countries,,2015,1870.6893
Lower-middle-income countries,,2016,1939.0679
Lower-middle-income countries,,2017,1966.1509
Lower-middle-income countries,,2018,1974.3381
Lower-middle-income countries,,2019,1973.9202
Lower-middle-income countries,,2020,1761.8059
Lower-middle-income countries,,2021,1802.5857
Lower-middle-income countries,,2022,1935.4537
Luxembourg,LUX,1965,29813.74
Luxembourg,LUX,1966,33588.703
Luxembourg,LUX,1967,36827.35
Luxembourg,LUX,1968,40472.78
Luxembourg,LUX,1969,44650.08
Luxembourg,LUX,1970,47217.04
Luxembourg,LUX,1971,48778.48
Luxembourg,LUX,1972,50614.766
Luxembourg,LUX,1973,55741.695
Luxembourg,LUX,1974,49814.703
Luxembourg,LUX,1975,44142.53
Luxembourg,LUX,1976,47505.527
Luxembourg,LUX,1977,46423.754
Luxembourg,LUX,1978,46389.164
Luxembourg,LUX,1979,42776.26
Luxembourg,LUX,1980,35706.965
Luxembourg,LUX,1981,34245.336
Luxembourg,LUX,1982,33823.617
Luxembourg,LUX,1983,32175.762
Luxembourg,LUX,1984,32202.766
Luxembourg,LUX,1985,34157.88
Luxembourg,LUX,1986,37035.168
Luxembourg,LUX,1987,41713.19
Luxembourg,LUX,1988,42485.887
Luxembourg,LUX,1989,46255.79
Luxembourg,LUX,1990,50161.215
Luxembourg,LUX,1991,57667.805
Luxembourg,LUX,1992,58573.04
Luxembourg,LUX,1993,57645.758
Luxembourg,LUX,1994,56815.07
Luxembourg,LUX,1995,52524.086
Luxembourg,LUX,1996,53669.938
Luxembourg,LUX,1997,55349.387
Luxembourg,LUX,1998,56874.94
Luxembourg,LUX,1999,59949.473
Luxembourg,LUX,2000,63380.73
Luxembourg,LUX,2001,66426.54
Luxembourg,LUX,2002,66982.445
Luxembourg,LUX,2003,71046.37
Luxembourg,LUX,2004,79448.54
Luxembourg,LUX,2005,80359.7
Luxembourg,LUX,2006,75195.13
Luxembourg,LUX,2007,72049.78
Luxembourg,LUX,2008,71318.555
Luxembourg,LUX,2009,65528.457
Luxembourg,LUX,2010,67380.98
Luxembourg,LUX,2011,67327.44
Luxembourg,LUX,2012,63462.066
Luxembourg,LUX,2013,60972.59
Luxembourg,LUX,2014,57397.5
Luxembourg,LUX,2015,55066.074
Luxembourg,LUX,2016,53676.65
Luxembourg,LUX,2017,54965.9
Luxembourg,LUX,2018,57045.168
Luxembourg,LUX,2019,56544.535
Luxembourg,LUX,2020,45081.062
Luxembourg,LUX,2021,47860.164
Luxembourg,LUX,2022,43539.39
Malaysia,MYS,1965,3429.3418
Malaysia,MYS,1966,3853.6099
Malaysia,MYS,1967,4051.1716
Malaysia,MYS,1968,4071.3254
Malaysia,MYS,1969,4319.5317
Malaysia,MYS,1970,3923.8542
Malaysia,MYS,1971,4268.501
Malaysia,MYS,1972,4563.1772
Malaysia,MYS,1973,4740.159
Malaysia,MYS,1974,4612.445
Malaysia,MYS,1975,4706.6304
Malaysia,MYS,1976,5151.822
Malaysia,MYS,1977,6029.289
Malaysia,MYS,1978,6282.963
Malaysia,MYS,1979,6847.535
Malaysia,MYS,1980,7252.5874
Malaysia,MYS,1981,7616.6553
Malaysia,MYS,1982,7699.7896
Malaysia,MYS,1983,8019.3374
Malaysia,MYS,1984,7671.259
Malaysia,MYS,1985,7336.965
Malaysia,MYS,1986,6559.257
Malaysia,MYS,1987,6521.0435
Malaysia,MYS,1988,6760.0176
Malaysia,MYS,1989,6809.5903
Malaysia,MYS,1990,7682.3364
Malaysia,MYS,1991,8489.151
Malaysia,MYS,1992,9770.662
Malaysia,MYS,1993,9801.502
Malaysia,MYS,1994,10033.363
Malaysia,MYS,1995,11163.869
Malaysia,MYS,1996,11914.784
Malaysia,MYS,1997,13269.613
Malaysia,MYS,1998,11817.521
Malaysia,MYS,1999,11261.462
Malaysia,MYS,2000,11868.33
Malaysia,MYS,2001,12510.797
Malaysia,MYS,2002,13207.55
Malaysia,MYS,2003,13485.46
Malaysia,MYS,2004,13804.766
Malaysia,MYS,2005,13971.517
Malaysia,MYS,2006,13214.889
Malaysia,MYS,2007,13789.409
Malaysia,MYS,2008,12957.572
Malaysia,MYS,2009,12603.001
Malaysia,MYS,2010,12510.147
Malaysia,MYS,2011,12573.077
Malaysia,MYS,2012,13558.619
Malaysia,MYS,2013,14193.025
Malaysia,MYS,2014,14031.609
Malaysia,MYS,2015,12837.391
Malaysia,MYS,2016,14071.075
Malaysia,MYS,2017,13050.39
Malaysia,MYS,2018,13060.201
Malaysia,MYS,2019,14021.81
Malaysia,MYS,2020,11432.331
Malaysia,MYS,2021,12259.055
Malaysia,MYS,2022,14132.9375
Mexico,MEX,1965,4175.402
Mexico,MEX,1966,4232.5054
Mexico,MEX,1967,4386.5454
Mexico,MEX,1968,4616.967
Mexico,MEX,1969,4724.6494
Mexico,MEX,1970,4921.021
Mexico,MEX,1971,5056.811
Mexico,MEX,1972,5519.129
Mexico,MEX,1973,5726.161
Mexico,MEX,1974,6273.539
Mexico,MEX,1975,6716.62
Mexico,MEX,1976,7183.094
Mexico,MEX,1977,7198.6045
Mexico,MEX,1978,7869.4316
Mexico,MEX,1979,8208.556
Mexico,MEX,1980,8916.147
Mexico,MEX,1981,9545.35
Mexico,MEX,1982,9684.468
Mexico,MEX,1983,9249.65
Mexico,MEX,1984,9603.134
Mexico,MEX,1985,9816.49
Mexico,MEX,1986,9761.816
Mexico,MEX,1987,10061.712
Mexico,MEX,1988,9866.685
Mexico,MEX,1989,10382.149
Mexico,MEX,1990,11213.675
Mexico,MEX,1991,11298.219
Mexico,MEX,1992,11232.086
Mexico,MEX,1993,10933.136
Mexico,MEX,1994,11565.842
Mexico,MEX,1995,10560.344
Mexico,MEX,1996,10531.503
Mexico,MEX,1997,10806.087
Mexico,MEX,1998,11125.874
Mexico,MEX,1999,10869.142
Mexico,MEX,2000,11419.195
Mexico,MEX,2001,11137.567
Mexico,MEX,2002,10416.259
Mexico,MEX,2003,10594.504
Mexico,MEX,2004,10946.558
Mexico,MEX,2005,11629.537
Mexico,MEX,2006,11084.935
Mexico,MEX,2007,11416.242
Mexico,MEX,2008,11632.388
Mexico,MEX,2009,10982.3545
Mexico,MEX,2010,10408.694
Mexico,MEX,2011,10408.595
Mexico,MEX,2012,10484.699
Mexico,MEX,2013,10018.781
Mexico,MEX,2014,9443.673
Mexico,MEX,2015,9053.732
Mexico,MEX,2016,9196.884
Mexico,MEX,2017,8877.674
Mexico,MEX,2018,8234.632
Mexico,MEX,2019,7771.151
Mexico,MEX,2020,6653.804
Mexico,MEX,2021,7442.093
Mexico,MEX,2022,8971.466
Morocco,MAR,1965,862.80566
Morocco,MAR,1966,1201.9619
Morocco,MAR,1967,1285.7887
Morocco,MAR,1968,1373.9846
Morocco,MAR,1969,1448.6261
Morocco,MAR,1970,1476.8203
Morocco,MAR,1971,1518.5374
Morocco,MAR,1972,1575.1058
Morocco,MAR,1973,1837.1885
Morocco,MAR,1974,1921.664
Morocco,MAR,1975,1940.7056
Morocco,MAR,1976,2067.7854
Morocco,MAR,1977,2274.0833
Morocco,MAR,1978,2377.2275
Morocco,MAR,1979,2627.415
Morocco,MAR,1980,2592.8042
Morocco,MAR,1981,2482.9912
Morocco,MAR,1982,2545.535
Morocco,MAR,1983,2506.2605
Morocco,MAR,1984,2543.0955
Morocco,MAR,1985,2473.7043
Morocco,MAR,1986,2378.6528
Morocco,MAR,1987,2331.3923
Morocco,MAR,1988,2445.7764
